namapemda,provinsi,tahun,level2,level3,jenis,nilai
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,4470812000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,4470812000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,140557780000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,140281599262
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1351151000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,1351151000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,406000000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,406000000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,4327780000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,4327780000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,1451750000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,1161400000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,156418558000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,125134846400
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1058150968000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1058150968000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,22067575000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,22067575000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,58985230000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,58985230000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,142508973000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,142508973000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,21608224000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,12102556328
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,19197269000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,19197269000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,9082250000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,9082250000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,25789416000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,25789416000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,599622000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,599622000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,864999000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,864999000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,71702000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,46606300
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,1540709000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,1001460850
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Anggaran,60245367000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Minerba - Royalti,Realisasi,39159488550
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Anggaran,131581000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Iuran Tetap,Realisasi,85527650
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,Anggaran,31653000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Bagi Hasil,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,Realisasi,20574450
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,24828092000
Provinsi Bengkulu,Provinsi Bengkulu,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,15676629000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,169350207000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,121801978968
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,4000000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,4000000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,2985671000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,2985671000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,270358000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,268922122583
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1683872000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,1683872000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,406000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,406000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Penguatan Kapasitas Kelembagaan Sentra Industri Kecil dan Menengah,Anggaran,2850000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Penguatan Kapasitas Kelembagaan Sentra Industri Kecil dan Menengah,Realisasi,2850000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,3593520000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,3593520000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,1319207000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,1055365600
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,240275591000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,192220472800
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,1290573772000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,1290573772000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,16505000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,16505000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,30101296000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,29656384898
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,3842694000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,3842694000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,667990000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,667990000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,75542303000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,75542303000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,7184252000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,7184252000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,52558000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,34162700
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,13619000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,8852350
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,12089917000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,6044958500
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Keistimewaan Daerah Istimewa Yogyakarta,Dana Keistimewaan Daerah Istimewa Yogyakarta,Anggaran,1420000000000
Provinsi DI Yogyakarta,Provinsi DI Yogyakarta,2024,Dana Keistimewaan Daerah Istimewa Yogyakarta,Dana Keistimewaan Daerah Istimewa Yogyakarta,Realisasi,1420000000000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,6000000000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,6000000000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Keluarga Berencana,Anggaran,7193590000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Keluarga Berencana,Realisasi,7193590000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,Anggaran,40929540000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,Realisasi,39960451234
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,Anggaran,82131960000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,Realisasi,81235169858
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,1857515830000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,1779477070133
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,755888000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,755888000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Anggaran,520000000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Pelayanan Perlindungan Perempuan dan Anak,Realisasi,520000000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,2663271000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,2663271000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,27938500000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,22350800000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,1248596969000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,998877575200
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,314977412000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,288729287000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum Pendanaan Kelurahan,Anggaran,53400000000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Alokasi Umum,Dana Alokasi Umum Pendanaan Kelurahan,Realisasi,53195858201
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,1302705000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,1263623850
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,31130727000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,31130727000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,14769699338000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,14769699338000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,828793211000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,828793211000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH SDA Minyak Bumi 15%,Anggaran,14964381000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH SDA Minyak Bumi 15%,Realisasi,9726847650
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH SDA Perikanan,Anggaran,5136364000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Bagi Hasil,DBH SDA Perikanan,Realisasi,3338636600
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,644090217000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,38224210000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Transfer Hibah,Transfer Hibah Dalam Negeri,Anggaran,1231967865000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Transfer Hibah,Transfer Hibah Dalam Negeri,Realisasi,
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Transfer Hibah,Transfer Hibah Hibah Luar Negeri,Anggaran,34338390000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Transfer Hibah,Transfer Hibah Hibah Luar Negeri,Realisasi,
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Transfer Hibah,Transfer Hibah Pinjaman Luar Negeri,Anggaran,690727000000
Provinsi DKI Jakarta,Provinsi DKI Jakarta,2024,Transfer Hibah,Transfer Hibah Pinjaman Luar Negeri,Realisasi,262353340107
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,167802393000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Realisasi,117256253139
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Anggaran,1800000000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasioanal Penyelenggaraan (BOP) Museum dan Taman Budaya,Realisasi,1800000000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Anggaran,3503067000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Kesehatan,Realisasi,3503067000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Anggaran,84262690000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Bantuan Operasional Sekolah,Realisasi,83663987346
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Anggaran,1683872000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Fasilitasi Penanaman Modal,Realisasi,1683872000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Anggaran,2675525000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Peningkatan Kapasitas Koperasi dan Usaha Mikro Kecil ,Realisasi,2675525000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Anggaran,2584205000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Tambahan Penghasilan Guru ASN Daerah ,Realisasi,2067364000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Anggaran,251355000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Khusus Guru ASN Daerah,Realisasi,154756456
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Anggaran,90330647000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Khusus Nonfisik,Dana Tunjangan Profesi Guru ASN Daerah,Realisasi,72264517600
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum,Anggaran,834487292000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum,Realisasi,834487292000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Anggaran,21570965000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Kesehatan,Realisasi,21570965000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Anggaran,24138468000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pekerjaan Umum,Realisasi,24138468000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Anggaran,126049532000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum Bidang Pendidikan,Realisasi,126049532000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Anggaran,519984000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Alokasi Umum,Dana Alokasi Umum Penggajian Formasi PPPK,Realisasi,456990033
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Anggaran,1755988000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,Dana Bagi Hasil Perkebunan Sawit,Realisasi,1755988000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Anggaran,156000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH Cukai Hasil Tembakau,Realisasi,
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Anggaran,1399651000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH PBB Bagian Daerah untuk Provinsi,Realisasi,1399651000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Anggaran,14370107000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH PPh Pasal 21,Realisasi,14370107000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Anggaran,715894000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH PPh Pasal 25/29 OP,Realisasi,715894000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Anggaran,233646000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH SDA Kehutanan - Dana Reboisasi,Realisasi,233646000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Anggaran,31136000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH SDA Kehutanan - PSDH,Realisasi,20238400
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Anggaran,153997000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Bagi Hasil,DBH SDA Minerba - Iuran Tetap,Realisasi,100098050
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Insentif Daerah,Dana Insentif Daerah,Anggaran,7682882000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Dana Insentif Daerah,Dana Insentif Daerah,Realisasi,7682882000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Transfer Hibah,Transfer Hibah Pinjaman Luar Negeri,Anggaran,1103138000
Provinsi Gorontalo,Provinsi Gorontalo,2024,Transfer Hibah,Transfer Hibah Pinjaman Luar Negeri,Realisasi,915839452
Provinsi Jambi,Provinsi Jambi,2024,Dana Alokasi Khusus Fisik,Dana Alokasi Khusus Penugasan,Anggaran,235795381000
